# http://127.0.0.1:7696 --workers 10 --loaded-duration-minutes 5 --output-dir run1
# {"appUrl":"http://127.0.0.1:7696","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
29,7,2,PLAYER_SESSION_CREATE,1607700462961,0,
29,7,2,REQ_HOME_START,1607700462961,4,
29,7,2,REQ_HOME_END,1607700464441,4,
29,7,2,WS_OPEN_START,1607700464441,5,
29,7,2,WS_OPEN_END,1607700464450,5,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700464450,6,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700464477,6,
29,7,2,WS_SEND_START,1607700464477,6,
29,7,2,WS_SEND_END,1607700464477,6,
29,7,2,WS_RECV_INIT_START,1607700464477,7,
29,7,2,WS_RECV_INIT_END,1607700464477,7,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700464477,8,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700464485,8,
29,7,2,WS_SEND_START,1607700464485,8,
29,7,2,WS_SEND_END,1607700464485,8,
29,7,2,WS_RECV_START,1607700464485,9,
29,7,2,WS_RECV_END,1607700464638,9,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700464638,10,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700464665,10,
29,7,2,WS_SEND_START,1607700464665,10,
29,7,2,WS_SEND_END,1607700464665,10,
29,7,2,WS_RECV_START,1607700464665,11,
29,7,2,WS_RECV_END,1607700464744,11,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700464744,12,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700464775,12,
29,7,2,WS_SEND_START,1607700464775,12,
29,7,2,WS_SEND_END,1607700464775,12,
29,7,2,WS_RECV_START,1607700464775,13,
29,7,2,WS_RECV_END,1607700464851,13,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700464851,14,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700464873,14,
29,7,2,WS_SEND_START,1607700464873,14,
29,7,2,WS_SEND_END,1607700464873,14,
29,7,2,WS_RECV_START,1607700464873,15,
29,7,2,WS_RECV_END,1607700464885,15,
29,7,2,WS_RECV_START,1607700464885,16,
29,7,2,WS_RECV_END,1607700468546,16,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700468546,17,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700469651,17,
29,7,2,WS_SEND_START,1607700469651,17,
29,7,2,WS_SEND_END,1607700469651,17,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700469651,18,
29,7,2,PLAYBACK_SLEEPBEFORE_END,1607700469923,18,
29,7,2,WS_SEND_START,1607700469923,18,
29,7,2,WS_SEND_END,1607700469923,18,
29,7,2,PLAYBACK_SLEEPBEFORE_START,1607700469923,19,
