# http://127.0.0.1:7696 --workers 10 --loaded-duration-minutes 5 --output-dir run1
# {"appUrl":"http://127.0.0.1:7696","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
3,3,0,PLAYER_SESSION_CREATE,1607700297394,0,
3,3,0,REQ_HOME_START,1607700297394,4,
3,3,0,REQ_HOME_END,1607700299311,4,
3,3,0,WS_OPEN_START,1607700299312,5,
3,3,0,WS_OPEN_END,1607700299355,5,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1607700299355,6,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1607700299378,6,
3,3,0,WS_SEND_START,1607700299378,6,
3,3,0,WS_SEND_END,1607700299378,6,
3,3,0,WS_RECV_INIT_START,1607700299378,7,
3,3,0,WS_RECV_INIT_END,1607700299379,7,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1607700299379,8,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1607700299386,8,
3,3,0,WS_SEND_START,1607700299386,8,
3,3,0,WS_SEND_END,1607700299386,8,
3,3,0,WS_RECV_START,1607700299386,9,
3,3,0,WS_RECV_END,1607700299464,9,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1607700299464,10,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1607700299491,10,
3,3,0,WS_SEND_START,1607700299491,10,
3,3,0,WS_SEND_END,1607700299491,10,
3,3,0,WS_RECV_START,1607700299491,11,
3,3,0,WS_RECV_END,1607700299560,11,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1607700299560,12,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1607700299591,12,
3,3,0,WS_SEND_START,1607700299591,12,
3,3,0,WS_SEND_END,1607700299591,12,
3,3,0,WS_RECV_START,1607700299591,13,
3,3,0,WS_RECV_END,1607700299640,13,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1607700299640,14,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1607700299658,14,
3,3,0,WS_SEND_START,1607700299658,14,
3,3,0,WS_SEND_END,1607700299658,14,
3,3,0,WS_RECV_START,1607700299658,15,
3,3,0,WS_RECV_END,1607700299671,15,
