# http://127.0.0.1:7696 --workers 10 --loaded-duration-minutes 5 --output-dir run1
# {"appUrl":"http://127.0.0.1:7696","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1607700291001,0,
1,1,0,REQ_HOME_START,1607700291001,4,
1,1,0,REQ_HOME_END,1607700291031,4,
1,1,0,WS_OPEN_START,1607700291031,5,
1,1,0,WS_OPEN_END,1607700291033,5,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700291033,6,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700291060,6,
1,1,0,WS_SEND_START,1607700291061,6,
1,1,0,WS_SEND_END,1607700291061,6,
1,1,0,WS_RECV_INIT_START,1607700291061,7,
1,1,0,WS_RECV_INIT_END,1607700291061,7,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700291061,8,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700291069,8,
1,1,0,WS_SEND_START,1607700291069,8,
1,1,0,WS_SEND_END,1607700291069,8,
1,1,0,WS_RECV_START,1607700291069,9,
1,1,0,WS_RECV_END,1607700291134,9,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700291134,10,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700291162,10,
1,1,0,WS_SEND_START,1607700291162,10,
1,1,0,WS_SEND_END,1607700291162,10,
1,1,0,WS_RECV_START,1607700291162,11,
1,1,0,WS_RECV_END,1607700291208,11,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700291209,12,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700291244,12,
1,1,0,WS_SEND_START,1607700291244,12,
1,1,0,WS_SEND_END,1607700291245,12,
1,1,0,WS_RECV_START,1607700291245,13,
1,1,0,WS_RECV_END,1607700291297,13,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700291297,14,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700291319,14,
1,1,0,WS_SEND_START,1607700291319,14,
1,1,0,WS_SEND_END,1607700291319,14,
1,1,0,WS_RECV_START,1607700291319,15,
1,1,0,WS_RECV_END,1607700291330,15,
1,1,0,WS_RECV_START,1607700291330,16,
1,1,0,WS_RECV_END,1607700293201,16,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700293201,17,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700294307,17,
1,1,0,WS_SEND_START,1607700294307,17,
1,1,0,WS_SEND_END,1607700294307,17,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700294307,18,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700294580,18,
1,1,0,WS_SEND_START,1607700294580,18,
1,1,0,WS_SEND_END,1607700294580,18,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700294580,19,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700294596,19,
1,1,0,WS_SEND_START,1607700294596,19,
1,1,0,WS_SEND_END,1607700294596,19,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700294596,20,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700294598,20,
1,1,0,WS_SEND_START,1607700294598,20,
1,1,0,WS_SEND_END,1607700294598,20,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700294598,21,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700295659,21,
1,1,0,WS_SEND_START,1607700295659,21,
1,1,0,WS_SEND_END,1607700295659,21,
1,1,0,WS_RECV_START,1607700295659,22,
1,1,0,WS_RECV_END,1607700298288,22,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700298288,23,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700299341,23,
1,1,0,WS_SEND_START,1607700299341,23,
1,1,0,WS_SEND_END,1607700299341,23,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700299341,24,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700300320,24,
1,1,0,WS_SEND_START,1607700300321,24,
1,1,0,WS_SEND_END,1607700300321,24,
1,1,0,WS_RECV_START,1607700300321,25,
1,1,0,WS_RECV_END,1607700301541,25,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700301541,26,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700302302,26,
1,1,0,WS_SEND_START,1607700302302,26,
1,1,0,WS_SEND_END,1607700302302,26,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700302302,27,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700302895,27,
1,1,0,WS_SEND_START,1607700302895,27,
1,1,0,WS_SEND_END,1607700302895,27,
1,1,0,WS_RECV_START,1607700302895,28,
1,1,0,WS_RECV_END,1607700304184,28,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700304184,29,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700304328,29,
1,1,0,WS_SEND_START,1607700304328,29,
1,1,0,WS_SEND_END,1607700304328,29,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700304328,30,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700305850,30,
1,1,0,WS_SEND_START,1607700305850,30,
1,1,0,WS_SEND_END,1607700305850,30,
1,1,0,WS_RECV_START,1607700305850,31,
1,1,0,WS_RECV_END,1607700307560,31,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700307560,32,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700307565,32,
1,1,0,WS_SEND_START,1607700307565,32,
1,1,0,WS_SEND_END,1607700307566,32,
1,1,0,WS_RECV_START,1607700307566,33,
1,1,0,WS_RECV_END,1607700312577,33,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700312577,34,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700315306,34,
1,1,0,WS_SEND_START,1607700315306,34,
1,1,0,WS_SEND_END,1607700315307,34,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700315307,35,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700315369,35,
1,1,0,WS_SEND_START,1607700315369,35,
1,1,0,WS_SEND_END,1607700315369,35,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700315369,36,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700316802,36,
1,1,0,WS_SEND_START,1607700316802,36,
1,1,0,WS_SEND_END,1607700316803,36,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700316803,37,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700317364,37,
1,1,0,WS_SEND_START,1607700317364,37,
1,1,0,WS_SEND_END,1607700317365,37,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700317365,38,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700317424,38,
1,1,0,WS_SEND_START,1607700317424,38,
1,1,0,WS_SEND_END,1607700317424,38,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700317424,39,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700319521,39,
1,1,0,WS_SEND_START,1607700319521,39,
1,1,0,WS_SEND_END,1607700319521,39,
1,1,0,WS_RECV_START,1607700319521,40,
1,1,0,WS_RECV_END,1607700322359,40,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700322359,41,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700322981,41,
1,1,0,WS_SEND_START,1607700322981,41,
1,1,0,WS_SEND_END,1607700322981,41,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700322981,42,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700324482,42,
1,1,0,WS_SEND_START,1607700324482,42,
1,1,0,WS_SEND_END,1607700324482,42,
1,1,0,WS_RECV_START,1607700324482,43,
1,1,0,WS_RECV_END,1607700325816,43,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700325816,44,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700326071,44,
1,1,0,WS_SEND_START,1607700326071,44,
1,1,0,WS_SEND_END,1607700326071,44,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1607700326071,45,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1607700332268,45,
1,1,0,WS_CLOSE_START,1607700332268,45,
1,1,0,WS_CLOSE_END,1607700332268,45,
1,1,0,PLAYBACK_DONE,1607700332268,0,
