# http://127.0.0.1:7696 --workers 10 --loaded-duration-minutes 5 --output-dir run1
# {"appUrl":"http://127.0.0.1:7696","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
38,7,3,PLAYER_SESSION_CREATE,1607700514339,0,
38,7,3,REQ_HOME_START,1607700514339,4,
38,7,3,REQ_HOME_END,1607700514492,4,
38,7,3,WS_OPEN_START,1607700514492,5,
38,7,3,WS_OPEN_END,1607700514542,5,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700514542,6,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700514568,6,
38,7,3,WS_SEND_START,1607700514568,6,
38,7,3,WS_SEND_END,1607700514568,6,
38,7,3,WS_RECV_INIT_START,1607700514568,7,
38,7,3,WS_RECV_INIT_END,1607700514593,7,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700514593,8,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700514599,8,
38,7,3,WS_SEND_START,1607700514599,8,
38,7,3,WS_SEND_END,1607700514599,8,
38,7,3,WS_RECV_START,1607700514599,9,
38,7,3,WS_RECV_END,1607700514688,9,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700514688,10,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700514715,10,
38,7,3,WS_SEND_START,1607700514715,10,
38,7,3,WS_SEND_END,1607700514715,10,
38,7,3,WS_RECV_START,1607700514715,11,
38,7,3,WS_RECV_END,1607700514763,11,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700514763,12,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700514796,12,
38,7,3,WS_SEND_START,1607700514796,12,
38,7,3,WS_SEND_END,1607700514796,12,
38,7,3,WS_RECV_START,1607700514796,13,
38,7,3,WS_RECV_END,1607700514852,13,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700514852,14,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700514871,14,
38,7,3,WS_SEND_START,1607700514871,14,
38,7,3,WS_SEND_END,1607700514871,14,
38,7,3,WS_RECV_START,1607700514871,15,
38,7,3,WS_RECV_END,1607700514893,15,
38,7,3,WS_RECV_START,1607700514893,16,
38,7,3,WS_RECV_END,1607700519685,16,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700519685,17,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700520787,17,
38,7,3,WS_SEND_START,1607700520787,17,
38,7,3,WS_SEND_END,1607700520787,17,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700520787,18,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700521063,18,
38,7,3,WS_SEND_START,1607700521063,18,
38,7,3,WS_SEND_END,1607700521063,18,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700521063,19,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700521080,19,
38,7,3,WS_SEND_START,1607700521080,19,
38,7,3,WS_SEND_END,1607700521080,19,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700521080,20,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700521081,20,
38,7,3,WS_SEND_START,1607700521081,20,
38,7,3,WS_SEND_END,1607700521081,20,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700521081,21,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700522145,21,
38,7,3,WS_SEND_START,1607700522145,21,
38,7,3,WS_SEND_END,1607700522145,21,
38,7,3,WS_RECV_START,1607700522145,22,
38,7,3,WS_RECV_END,1607700537046,22,
38,7,3,PLAYBACK_SLEEPBEFORE_START,1607700537046,23,
38,7,3,PLAYBACK_SLEEPBEFORE_END,1607700538100,23,
