# http://127.0.0.1:7696 --workers 10 --loaded-duration-minutes 5 --output-dir run1
# {"appUrl":"http://127.0.0.1:7696","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
34,4,3,PLAYER_SESSION_CREATE,1607700492030,0,
34,4,3,REQ_HOME_START,1607700492030,4,
34,4,3,REQ_HOME_END,1607700498747,4,
34,4,3,WS_OPEN_START,1607700498747,5,
34,4,3,WS_OPEN_END,1607700504616,5,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700504616,6,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700504638,6,
34,4,3,WS_SEND_START,1607700504639,6,
34,4,3,WS_SEND_END,1607700504639,6,
34,4,3,WS_RECV_INIT_START,1607700504639,7,
34,4,3,WS_RECV_INIT_END,1607700508377,7,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700508377,8,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700508384,8,
34,4,3,WS_SEND_START,1607700508384,8,
34,4,3,WS_SEND_END,1607700508385,8,
34,4,3,WS_RECV_START,1607700508385,9,
34,4,3,WS_RECV_END,1607700508447,9,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700508447,10,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700508473,10,
34,4,3,WS_SEND_START,1607700508473,10,
34,4,3,WS_SEND_END,1607700508473,10,
34,4,3,WS_RECV_START,1607700508473,11,
34,4,3,WS_RECV_END,1607700509929,11,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700509929,12,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700509965,12,
34,4,3,WS_SEND_START,1607700509965,12,
34,4,3,WS_SEND_END,1607700509965,12,
34,4,3,WS_RECV_START,1607700509965,13,
34,4,3,WS_RECV_END,1607700510073,13,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700510073,14,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700510090,14,
34,4,3,WS_SEND_START,1607700510090,14,
34,4,3,WS_SEND_END,1607700510090,14,
34,4,3,WS_RECV_START,1607700510090,15,
34,4,3,WS_RECV_END,1607700510181,15,
34,4,3,WS_RECV_START,1607700510181,16,
34,4,3,WS_RECV_END,1607700514079,16,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700514080,17,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700515183,17,
34,4,3,WS_SEND_START,1607700515183,17,
34,4,3,WS_SEND_END,1607700515183,17,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700515183,18,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700515455,18,
34,4,3,WS_SEND_START,1607700515455,18,
34,4,3,WS_SEND_END,1607700515455,18,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700515455,19,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700515471,19,
34,4,3,WS_SEND_START,1607700515471,19,
34,4,3,WS_SEND_END,1607700515471,19,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700515471,20,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700515472,20,
34,4,3,WS_SEND_START,1607700515472,20,
34,4,3,WS_SEND_END,1607700515472,20,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700515472,21,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700516535,21,
34,4,3,WS_SEND_START,1607700516535,21,
34,4,3,WS_SEND_END,1607700516535,21,
34,4,3,WS_RECV_START,1607700516535,22,
34,4,3,WS_RECV_END,1607700522376,22,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700522377,23,
34,4,3,PLAYBACK_SLEEPBEFORE_END,1607700523428,23,
34,4,3,WS_SEND_START,1607700523428,23,
34,4,3,WS_SEND_END,1607700523428,23,
34,4,3,PLAYBACK_SLEEPBEFORE_START,1607700523428,24,
