# http://127.0.0.1:7696 --workers 10 --loaded-duration-minutes 5 --output-dir run1
# {"appUrl":"http://127.0.0.1:7696","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
32,2,3,PLAYER_SESSION_CREATE,1607700490797,0,
32,2,3,REQ_HOME_START,1607700490797,4,
32,2,3,REQ_HOME_END,1607700490838,4,
32,2,3,WS_OPEN_START,1607700490838,5,
32,2,3,WS_OPEN_END,1607700490839,5,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700490839,6,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700490865,6,
32,2,3,WS_SEND_START,1607700490865,6,
32,2,3,WS_SEND_END,1607700490865,6,
32,2,3,WS_RECV_INIT_START,1607700490865,7,
32,2,3,WS_RECV_INIT_END,1607700490865,7,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700490865,8,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700490872,8,
32,2,3,WS_SEND_START,1607700490872,8,
32,2,3,WS_SEND_END,1607700490872,8,
32,2,3,WS_RECV_START,1607700490872,9,
32,2,3,WS_RECV_END,1607700490941,9,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700490941,10,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700490964,10,
32,2,3,WS_SEND_START,1607700490964,10,
32,2,3,WS_SEND_END,1607700490964,10,
32,2,3,WS_RECV_START,1607700490965,11,
32,2,3,WS_RECV_END,1607700491024,11,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700491024,12,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700491057,12,
32,2,3,WS_SEND_START,1607700491057,12,
32,2,3,WS_SEND_END,1607700491057,12,
32,2,3,WS_RECV_START,1607700491057,13,
32,2,3,WS_RECV_END,1607700491106,13,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700491106,14,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700491124,14,
32,2,3,WS_SEND_START,1607700491124,14,
32,2,3,WS_SEND_END,1607700491124,14,
32,2,3,WS_RECV_START,1607700491124,15,
32,2,3,WS_RECV_END,1607700491136,15,
32,2,3,WS_RECV_START,1607700491136,16,
32,2,3,WS_RECV_END,1607700495309,16,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700495310,17,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700496413,17,
32,2,3,WS_SEND_START,1607700496413,17,
32,2,3,WS_SEND_END,1607700496413,17,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700496413,18,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700496688,18,
32,2,3,WS_SEND_START,1607700496688,18,
32,2,3,WS_SEND_END,1607700496688,18,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700496688,19,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700496708,19,
32,2,3,WS_SEND_START,1607700496708,19,
32,2,3,WS_SEND_END,1607700496708,19,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700496708,20,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700496710,20,
32,2,3,WS_SEND_START,1607700496710,20,
32,2,3,WS_SEND_END,1607700496710,20,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700496710,21,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700497774,21,
32,2,3,WS_SEND_START,1607700497774,21,
32,2,3,WS_SEND_END,1607700497774,21,
32,2,3,WS_RECV_START,1607700497774,22,
32,2,3,WS_RECV_END,1607700504660,22,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700504660,23,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700505711,23,
32,2,3,WS_SEND_START,1607700505711,23,
32,2,3,WS_SEND_END,1607700505711,23,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700505711,24,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700506691,24,
32,2,3,WS_SEND_START,1607700506691,24,
32,2,3,WS_SEND_END,1607700506692,24,
32,2,3,WS_RECV_START,1607700506692,25,
32,2,3,WS_RECV_END,1607700509483,25,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700509483,26,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700510249,26,
32,2,3,WS_SEND_START,1607700510249,26,
32,2,3,WS_SEND_END,1607700510249,26,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700510249,27,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700510845,27,
32,2,3,WS_SEND_START,1607700510845,27,
32,2,3,WS_SEND_END,1607700510845,27,
32,2,3,WS_RECV_START,1607700510845,28,
32,2,3,WS_RECV_END,1607700511177,28,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700511177,29,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700511321,29,
32,2,3,WS_SEND_START,1607700511322,29,
32,2,3,WS_SEND_END,1607700511322,29,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700511322,30,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700512845,30,
32,2,3,WS_SEND_START,1607700512845,30,
32,2,3,WS_SEND_END,1607700512845,30,
32,2,3,WS_RECV_START,1607700512845,31,
32,2,3,WS_RECV_END,1607700514111,31,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700514112,32,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700514117,32,
32,2,3,WS_SEND_START,1607700514117,32,
32,2,3,WS_SEND_END,1607700514117,32,
32,2,3,WS_RECV_START,1607700514117,33,
32,2,3,WS_RECV_END,1607700514145,33,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700514145,34,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700516879,34,
32,2,3,WS_SEND_START,1607700516879,34,
32,2,3,WS_SEND_END,1607700516879,34,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700516879,35,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700516938,35,
32,2,3,WS_SEND_START,1607700516938,35,
32,2,3,WS_SEND_END,1607700516938,35,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700516938,36,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700518372,36,
32,2,3,WS_SEND_START,1607700518372,36,
32,2,3,WS_SEND_END,1607700518372,36,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700518372,37,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700518938,37,
32,2,3,WS_SEND_START,1607700518938,37,
32,2,3,WS_SEND_END,1607700518938,37,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700518938,38,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700518998,38,
32,2,3,WS_SEND_START,1607700518998,38,
32,2,3,WS_SEND_END,1607700518998,38,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700518998,39,
32,2,3,PLAYBACK_SLEEPBEFORE_END,1607700521097,39,
32,2,3,WS_SEND_START,1607700521097,39,
32,2,3,WS_SEND_END,1607700521097,39,
32,2,3,WS_RECV_START,1607700521097,40,
32,2,3,WS_RECV_END,1607700532022,40,
32,2,3,PLAYBACK_SLEEPBEFORE_START,1607700532022,41,
